id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_type,event_date,category_name,city,country,rating,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type
9703,7366.0,126,4896,23000.0,2.0,cancelled,Corporate Event,2023-09-01,Wedding,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
12687,3486.0,202,1983,21000.0,0.0,confirmed,Birthday,2022-02-16,Corporate,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
13962,4016.0,203,1417,20000.0,2.0,cancelled,Corporate Event,2022-02-17,Wedding,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
5923,2651.0,298,962,17000.0,0.0,confirmed,Corporate Event,2022-04-07,Birthday,Sidi Bouzid,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
7124,11695.0,229,3480,23000.0,0.0,pending,Wedding,2023-08-15,Wedding,Kasserine,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
9053,7785.0,239,4101,25000.0,2.0,confirmed,Corporate Event,2022-05-31,Wedding,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
13420,13670.0,155,66,17000.0,0.0,cancelled,Corporate Event,2025-09-20,Birthday,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
4737,4021.0,298,962,22000.0,20.0,pending,Corporate Event,2024-12-02,Wedding,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
13485,2573.0,249,22215,20000.0,0.0,confirmed,Wedding,2025-06-15,Wedding,Kasserine,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
11509,13419.0,298,962,12000.0,2.0,confirmed,Birthday,2022-10-09,Wedding,Sidi Bouzid,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
176,5278.0,126,4896,19000.0,0.0,confirmed,Birthday,2022-01-08,Birthday,Sidi Bouzid,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
11640,12940.0,203,1258,25000.0,8.0,confirmed,Corporate Event,2025-09-28,Wedding,Zaghouan,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
17569,9337.0,249,22215,25000.0,5.0,pending,Corporate Event,2025-02-01,Corporate,Tozeur,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
14992,13031.0,203,1258,12000.0,20.0,cancelled,Wedding,2022-04-07,Wedding,Tunis,Tunisie,1,0.0,0.0,300.0,500.0,Hotel
324,13949.0,176,3661,22000.0,2.0,pending,Birthday,2022-02-09,Wedding,Siliana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
877,7709.0,229,3480,20000.0,2.0,pending,Birthday,2024-10-28,Wedding,Jendouba,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
11399,2277.0,176,3661,21000.0,2.0,pending,Birthday,2024-10-08,Birthday,Monastir,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
9895,9227.0,203,1258,12000.0,10.0,cancelled,Corporate Event,2022-01-28,Wedding,Ariana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
4165,3025.0,298,962,12000.0,0.0,confirmed,Corporate Event,2022-04-27,Birthday,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
9375,12639.0,176,3661,22000.0,12.0,cancelled,Wedding,2024-01-06,Corporate,Monastir,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
3061,3542.0,239,4101,21000.0,8.0,pending,Birthday,2022-05-12,Wedding,Bizerte,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
14299,4222.0,249,22215,15000.0,0.0,confirmed,Wedding,2022-06-29,Birthday,Mahdia,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
14122,12688.0,239,4101,15000.0,10.0,confirmed,Corporate Event,2022-02-21,Wedding,Gafsa,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
9761,14041.0,298,962,25000.0,0.0,cancelled,Birthday,2024-09-04,Wedding,Tozeur,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
5701,11985.0,42,3577,13000.0,0.0,confirmed,Birthday,2025-05-11,Birthday,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
5073,12575.0,203,1417,22000.0,14.0,confirmed,Birthday,2022-11-01,Corporate,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
13016,14531.0,249,22215,19000.0,3.0,pending,Birthday,2024-01-10,Corporate,Sidi Bouzid,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
12567,10834.0,229,3480,26000.0,0.0,pending,Corporate Event,2025-02-07,Wedding,Kasserine,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
9140,3023.0,176,3661,20000.0,0.0,confirmed,Corporate Event,2023-04-11,Birthday,Siliana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
4758,7221.0,239,4101,24000.0,4.0,cancelled,Corporate Event,2025-10-09,Wedding,Ben Arous,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
1060,3733.0,252,1608,19000.0,10.0,cancelled,Corporate Event,2024-07-07,Birthday,Sfax,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
14959,14995.0,239,4101,25000.0,0.0,cancelled,Birthday,2023-01-16,Corporate,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
3896,6473.0,239,4101,12000.0,0.0,cancelled,Corporate Event,2022-03-05,Wedding,Tozeur,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
3383,14615.0,155,66,24000.0,3.0,pending,Birthday,2022-11-21,Corporate,Sidi Bouzid,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
8771,13537.0,298,962,15000.0,7.0,cancelled,Birthday,2023-11-10,Wedding,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
6591,1341.0,42,3577,25000.0,6.0,confirmed,Corporate Event,2023-10-23,Corporate,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
5108,102010.0,298,962,20000.0,10.0,pending,Wedding,2024-01-28,Birthday,Nabeul,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
7333,5492.0,249,22215,20000.0,14.0,cancelled,Birthday,2024-08-02,Corporate,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
775,14730.0,202,1983,26000.0,2.0,pending,Birthday,2023-01-19,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
10615,6682.0,126,4896,23000.0,4.0,cancelled,Birthday,2025-10-28,Corporate,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
15878,10759.0,176,3661,12000.0,16.0,cancelled,Birthday,2025-05-10,Wedding,Sousse,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
7517,612.0,249,22215,13000.0,1.0,cancelled,Corporate Event,2022-03-27,Wedding,Tataouine,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
9704,12979.0,249,22215,15000.0,4.0,pending,Birthday,2024-05-16,Corporate,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
12335,14375.0,42,3577,26000.0,2.0,cancelled,Birthday,2025-05-21,Wedding,Siliana,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
10301,8745.0,249,22215,20000.0,8.0,confirmed,Birthday,2023-01-19,Wedding,Zaghouan,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
6612,2166.0,176,3661,17000.0,10.0,cancelled,Birthday,2023-10-25,Birthday,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
7909,14153.0,252,1608,15000.0,2.0,confirmed,Birthday,2025-07-18,Wedding,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
14109,6682.0,203,1258,20000.0,20.0,pending,Birthday,2024-04-27,Wedding,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
8778,11429.0,202,1983,22000.0,4.0,confirmed,Birthday,2023-01-14,Wedding,Zaghouan,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
910,2001.0,249,22215,26000.0,0.0,pending,Wedding,2023-02-02,Birthday,Ariana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
11594,2403.0,252,1608,19000.0,10.0,pending,Corporate Event,2023-12-27,Birthday,Sfax,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
5063,4136.0,298,962,24000.0,20.0,confirmed,Birthday,2025-11-18,Wedding,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
4828,5888.0,176,3661,15000.0,15.0,confirmed,Wedding,2022-01-13,Corporate,Ben Arous,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
6566,12119.0,229,3480,26000.0,14.0,pending,Corporate Event,2023-12-12,Wedding,Ariana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
8898,4887.0,155,66,13000.0,3.0,pending,Corporate Event,2024-11-20,Wedding,Sidi Bouzid,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
5226,4176.0,252,1608,17000.0,0.0,pending,Wedding,2022-07-23,Birthday,Tozeur,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
12368,3599.0,249,22215,12000.0,16.0,pending,Wedding,2023-11-20,Wedding,Monastir,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
2985,3604.0,203,1258,23000.0,7.0,cancelled,Wedding,2023-09-21,Wedding,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
316,3062.0,229,3480,25000.0,5.0,confirmed,Corporate Event,2024-06-26,Corporate,Kairouan,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
11545,5712.0,155,66,22000.0,10.0,cancelled,Corporate Event,2024-02-07,Wedding,Kasserine,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
10390,5927.0,176,3661,24000.0,14.0,confirmed,Birthday,2024-11-09,Corporate,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
11645,10061.0,252,1608,12000.0,0.0,confirmed,Wedding,2025-04-05,Birthday,Ariana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
73,12085.0,42,3577,17000.0,20.0,pending,Birthday,2024-02-17,Wedding,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
8495,7356.0,155,66,26000.0,2.0,confirmed,Wedding,2023-12-09,Wedding,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
16468,2901.0,298,962,15000.0,14.0,confirmed,Birthday,2022-05-28,Corporate,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
14101,4819.0,155,66,20000.0,16.0,pending,Birthday,2025-07-27,Wedding,Monastir,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
10783,9313.0,249,22215,12000.0,20.0,cancelled,Birthday,2025-02-20,Wedding,Tunis,Tunisie,2,0.0,0.0,300.0,500.0,Hotel
11780,1941.0,239,4101,20000.0,16.0,cancelled,Wedding,2023-11-17,Wedding,Monastir,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
17581,11820.0,249,22215,23000.0,9.0,pending,Wedding,2025-12-23,Wedding,Kairouan,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
14892,5124.0,202,1983,17000.0,4.0,pending,Wedding,2022-02-02,Wedding,Ben Arous,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
5366,2119.0,239,4101,13000.0,10.0,pending,Birthday,2024-07-28,Birthday,Nabeul,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
8187,4034.0,126,4896,22000.0,2.0,confirmed,Wedding,2024-08-15,Birthday,Monastir,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
10621,9706.0,239,4101,26000.0,0.0,pending,Corporate Event,2022-03-30,Birthday,Tozeur,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
15252,5828.0,176,3661,12000.0,5.0,pending,Birthday,2023-01-26,Corporate,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
3091,10982.0,155,66,13000.0,4.0,cancelled,Corporate Event,2024-09-27,Corporate,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
5061,13058.0,203,1417,20000.0,8.0,confirmed,Wedding,2022-10-30,Wedding,Bizerte,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
2834,13587.0,176,3661,12000.0,2.0,confirmed,Wedding,2022-10-15,Wedding,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
3312,4022.0,239,4101,22000.0,7.0,cancelled,Birthday,2022-10-09,Wedding,Jendouba,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
16825,3420.0,126,4896,23000.0,0.0,confirmed,Corporate Event,2024-09-05,Wedding,Sfax,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
10586,8978.0,252,1608,15000.0,0.0,cancelled,Corporate Event,2022-01-10,Wedding,Sfax,Tunisie,3,0.0,0.0,200.0,500.0,Hotel
13454,5772.0,239,4101,24000.0,1.0,cancelled,Corporate Event,2022-08-29,Wedding,Tataouine,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
4269,676.0,203,1258,21000.0,10.0,pending,Wedding,2023-10-21,Birthday,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
15575,7088.0,202,1983,17000.0,0.0,pending,Birthday,2025-06-27,Birthday,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
3332,13339.0,252,1608,24000.0,0.0,confirmed,Corporate Event,2024-04-24,Wedding,Kasserine,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
1123,10762.0,252,1608,15000.0,9.0,cancelled,Wedding,2023-06-10,Wedding,Kairouan,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
15185,3151.0,298,962,19000.0,7.0,confirmed,Birthday,2022-06-09,Birthday,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
10795,13063.0,298,962,13000.0,9.0,confirmed,Birthday,2024-06-05,Wedding,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
4312,7017.0,229,3480,25000.0,7.0,pending,Corporate Event,2024-05-22,Birthday,Kairouan,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
13400,2660.0,202,1983,22000.0,4.0,pending,Wedding,2024-01-25,Corporate,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
11954,7463.0,203,1258,15000.0,13.0,pending,Wedding,2023-02-27,Corporate,Manouba,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
2385,3075.0,229,3480,26000.0,0.0,confirmed,Birthday,2025-08-25,Birthday,Gafsa,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
7108,9064.0,298,962,25000.0,0.0,cancelled,Birthday,2022-07-03,Birthday,Siliana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
7440,5535.0,176,3661,26000.0,0.0,confirmed,Corporate Event,2022-05-11,Birthday,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
2513,3826.0,155,66,23000.0,10.0,pending,Birthday,2022-06-28,Birthday,Sfax,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
9214,2731.0,126,4896,26000.0,0.0,cancelled,Birthday,2025-09-21,Birthday,Gafsa,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
321,9497.0,203,1417,26000.0,0.0,confirmed,Corporate Event,2025-10-02,Wedding,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
9349,3250.0,203,1258,26000.0,0.0,cancelled,Corporate Event,2023-03-19,Birthday,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
5052,3683.0,155,66,17000.0,2.0,confirmed,Birthday,2022-03-16,Wedding,Siliana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
15238,8284.0,229,3480,22000.0,14.0,pending,Corporate Event,2025-06-03,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
17775,5659.0,229,3480,21000.0,0.0,pending,Wedding,2024-08-10,Birthday,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
13734,2936.0,239,4101,26000.0,0.0,confirmed,Birthday,2023-05-12,Birthday,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
11960,5443.0,203,1417,25000.0,18.0,cancelled,Birthday,2022-11-11,Birthday,Manouba,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
8476,7513.0,42,3577,21000.0,0.0,confirmed,Birthday,2024-12-29,Wedding,Tataouine,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
4566,11868.0,202,1983,12000.0,20.0,pending,Corporate Event,2022-03-25,Wedding,Tunis,Tunisie,2,0.0,0.0,300.0,500.0,Hotel
13363,3761.0,203,1417,24000.0,14.0,confirmed,Wedding,2025-12-28,Corporate,Nabeul,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
9284,11804.0,126,4896,25000.0,0.0,cancelled,Birthday,2023-11-17,Corporate,Siliana,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
127,10674.0,203,1417,26000.0,10.0,pending,Birthday,2022-10-19,Wedding,Kasserine,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
11743,7695.0,202,1983,12000.0,0.0,pending,Birthday,2024-10-14,Birthday,Mahdia,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
5464,10170.0,202,1983,24000.0,3.0,confirmed,Birthday,2023-09-20,Corporate,Sfax,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
12973,11454.0,176,3661,13000.0,14.0,confirmed,Corporate Event,2025-12-30,Corporate,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
17540,12703.0,155,66,23000.0,20.0,cancelled,Birthday,2023-01-26,Wedding,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
1288,1912.0,298,962,26000.0,2.0,confirmed,Corporate Event,2022-01-24,Wedding,Bizerte,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
13837,568.0,42,3577,17000.0,10.0,cancelled,Birthday,2025-06-25,Birthday,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
6383,6718.0,42,3577,13000.0,0.0,confirmed,Birthday,2024-09-27,Birthday,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
3720,5095.0,126,4896,15000.0,2.0,pending,Corporate Event,2024-01-21,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
16115,11740.0,203,1258,23000.0,0.0,cancelled,Corporate Event,2023-07-28,Birthday,Jendouba,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
8734,6159.0,42,3577,19000.0,16.0,cancelled,Corporate Event,2025-02-21,Wedding,Sfax,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
1054,12469.0,126,4896,25000.0,14.0,cancelled,Birthday,2025-06-21,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
17598,8528.0,203,1258,26000.0,2.0,confirmed,Corporate Event,2022-04-27,Wedding,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
17807,7531.0,176,3661,12000.0,7.0,cancelled,Birthday,2023-04-10,Wedding,Jendouba,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
13340,8153.0,42,3577,15000.0,0.0,pending,Corporate Event,2024-07-24,Birthday,Tozeur,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
756,5315.0,203,1258,19000.0,9.0,confirmed,Birthday,2024-06-21,Wedding,Kairouan,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
10382,4544.0,176,3661,21000.0,3.0,confirmed,Corporate Event,2025-06-30,Birthday,Zaghouan,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
3255,8171.0,155,66,15000.0,10.0,confirmed,Corporate Event,2025-03-27,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
16913,6890.0,202,1983,25000.0,0.0,pending,Birthday,2025-11-27,Birthday,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
13748,5339.0,239,4101,13000.0,0.0,pending,Wedding,2025-02-20,Birthday,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
3052,3223.0,252,1608,19000.0,7.0,confirmed,Corporate Event,2023-01-02,Wedding,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
9905,9371.0,42,3577,25000.0,0.0,confirmed,Birthday,2023-07-03,Corporate,Siliana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
757,12553.0,252,1608,12000.0,4.0,pending,Wedding,2022-11-04,Corporate,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
1966,8171.0,298,962,21000.0,4.0,confirmed,Wedding,2025-02-02,Wedding,Ben Arous,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
15560,3384.0,176,3661,26000.0,3.0,confirmed,Wedding,2024-11-18,Corporate,Sidi Bouzid,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
11369,14021.0,126,4896,19000.0,9.0,pending,Birthday,2025-09-23,Wedding,Kairouan,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
8536,8196.0,155,66,17000.0,3.0,pending,Birthday,2022-04-12,Wedding,Sidi Bouzid,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
4428,1476.0,42,3577,22000.0,7.0,cancelled,Wedding,2025-02-04,Birthday,Kairouan,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
4410,7472.0,249,22215,20000.0,2.0,pending,Corporate Event,2025-10-09,Wedding,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
3282,8256.0,203,1258,20000.0,16.0,pending,Wedding,2022-06-02,Wedding,Manouba,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
836,3566.0,239,4101,15000.0,20.0,pending,Wedding,2024-07-16,Wedding,Tunis,Tunisie,1,0.0,0.0,300.0,500.0,Hotel
7134,2428.0,42,3577,15000.0,0.0,cancelled,Corporate Event,2023-12-17,Wedding,Sfax,Tunisie,2,0.0,0.0,200.0,500.0,Hotel
9070,7035.0,252,1608,25000.0,10.0,cancelled,Wedding,2022-08-31,Wedding,Gafsa,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
17216,11589.0,249,22215,12000.0,8.0,confirmed,Birthday,2022-07-17,Wedding,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
13776,12120.0,298,962,23000.0,15.0,confirmed,Birthday,2023-12-05,Corporate,Ben Arous,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
4875,54270.0,126,4896,23000.0,3.0,confirmed,Corporate Event,2025-09-12,Corporate,Sfax,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
15299,8268.0,203,1417,26000.0,0.0,cancelled,Wedding,2022-06-19,Birthday,Gafsa,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
5170,6408.0,298,962,23000.0,2.0,pending,Birthday,2022-02-17,Wedding,Sidi Bouzid,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
9274,275.0,239,4101,21000.0,1.0,pending,Wedding,2024-11-10,Wedding,Tataouine,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
11028,5240.0,252,1608,20000.0,2.0,pending,Corporate Event,2025-12-02,Wedding,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
5140,6656.0,298,962,12000.0,6.0,confirmed,Birthday,2024-08-09,Corporate,Bizerte,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
10447,13087.0,249,22215,23000.0,10.0,confirmed,Birthday,2023-03-27,Wedding,Kasserine,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
9828,11800.0,239,4101,15000.0,2.0,cancelled,Wedding,2024-01-21,Wedding,Jendouba,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
13585,6940.0,203,1417,26000.0,14.0,cancelled,Corporate Event,2022-12-29,Wedding,Ariana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
13374,2805.0,126,4896,23000.0,0.0,cancelled,Birthday,2025-06-26,Wedding,Kasserine,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
10004,14659.0,203,1417,13000.0,2.0,cancelled,Corporate Event,2023-01-22,Wedding,Mahdia,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
2523,2270.0,252,1608,24000.0,4.0,confirmed,Corporate Event,2024-03-09,Birthday,Bizerte,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
133,991.0,249,22215,22000.0,7.0,cancelled,Corporate Event,2024-01-20,Corporate,Zaghouan,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
3958,11416.0,155,66,23000.0,10.0,pending,Birthday,2025-05-01,Wedding,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
10395,9285.0,126,4896,17000.0,2.0,pending,Birthday,2022-02-04,Wedding,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
9213,13144.0,202,1983,15000.0,4.0,pending,Birthday,2022-06-30,Wedding,Kairouan,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
12724,916.0,176,3661,26000.0,12.0,confirmed,Corporate Event,2024-04-05,Corporate,Monastir,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
7396,8133.0,155,66,26000.0,10.0,pending,Wedding,2023-06-22,Wedding,Kasserine,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
1992,72600.0,239,4101,24000.0,20.0,cancelled,Wedding,2023-04-02,Wedding,Manouba,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
12383,5994.0,203,1258,19000.0,10.0,confirmed,Wedding,2022-04-06,Wedding,Ariana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
12331,11860.0,126,4896,15000.0,0.0,cancelled,Wedding,2022-06-06,Wedding,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
6629,3660.0,252,1608,15000.0,3.0,confirmed,Birthday,2023-07-30,Wedding,Monastir,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
6432,2289.0,203,1258,15000.0,2.0,confirmed,Corporate Event,2022-06-03,Wedding,Mahdia,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
5371,2133.0,229,3480,17000.0,1.0,confirmed,Corporate Event,2025-06-09,Wedding,Tataouine,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
8304,7047.0,252,1608,15000.0,6.0,cancelled,Corporate Event,2023-08-08,Corporate,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
7149,12264.0,126,4896,12000.0,7.0,confirmed,Corporate Event,2024-02-12,Corporate,Zaghouan,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
16232,3711.0,176,3661,26000.0,10.0,confirmed,Birthday,2024-05-18,Birthday,Sfax,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
4959,6325.0,229,3480,26000.0,8.0,confirmed,Birthday,2023-01-16,Wedding,Zaghouan,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
